movie_title,imdb_id,movie_budget,movie_revenue,movie_release,join_title,book_publisher,book_pages,book_rating,book_ratings_count,join_author,imdb_rating,imdb_total_votes
Late Phases,tt2420756,0.0,0.0,2014.0,late phases,,0,0.0,0,,6.0,9180.0
Thanatomorphose,tt2385074,0.0,0.0,2012.0,thanatomorphose,,0,0.0,0,,4.6,2332.0
Dracula in Pakistan,tt0360232,0.0,0.0,1967.0,dracula in pakistan,,0,0.0,0,,5.1,555.0
Digging Up the Marrow,tt1991031,0.0,0.0,2015.0,digging up the marrow,,0,0.0,0,,5.8,6380.0
Clown,tt1780798,0.0,0.0,2014.0,clown,,0,0.0,0,,5.7,28890.0
Pauline détective,tt2246909,0.0,0.0,2012.0,pauline détective,,0,0.0,0,,5.6,493.0
Kingdom of Shadows,tt3785740,0.0,0.0,2015.0,kingdom of shadows,,0,0.0,0,,6.8,117.0
Des roses en hiver,tt3432260,0.0,0.0,2014.0,des roses en hiver,,0,0.0,0,,6.9,42.0
Des fleurs pour Algernon,tt0885484,0.0,0.0,2006.0,des fleurs pour algernon,,0,0.0,0,,6.8,378.0
Darling,tt0881233,0.0,0.0,2007.0,darling,,0,0.0,0,,6.6,475.0
Memory Lane,tt1568863,0.0,0.0,2010.0,memory lane,,0,0.0,0,,6.1,182.0
Camille Rewinds,tt2253939,0.0,0.0,2012.0,camille rewinds,,0,0.0,0,,6.3,3064.0
Road Hard,tt3110770,2072665.4653733592,0.0,2015.0,road hard,,0,0.0,0,,6.0,1994.0
Nymph,tt3171764,0.0,0.0,2014.0,nymph,,0,0.0,0,,4.1,3384.0
Cinderella,tt1661199,131268812.80697942,751015619.5985634,2015.0,cinderella,,0,0.0,0,,6.9,202362.0
Frozen Fever,tt4007502,0.0,0.0,2015.0,frozen fever,,0,0.0,0,,6.7,18827.0
Lost for Life,tt2866660,0.0,0.0,2013.0,lost for life,,0,0.0,0,,6.8,936.0
Enquiring Minds: The Untold Story of the Man Behind the National Enquirer,tt4139412,1033949.8826969501,0.0,2014.0,enquiring minds: the untold story of the man behind the national enquirer,,0,0.0,0,,7.0,122.0
Our Summer in Provence,tt3013588,0.0,0.0,2014.0,our summer in provence,,0,0.0,0,,6.6,4322.0
Kidnapping Mr. Heineken,tt2917388,0.0,3638946.9766855375,2015.0,kidnapping mr. heineken,,0,0.0,0,,6.1,22281.0
The Drop Box,tt3717510,0.0,0.0,2014.0,the drop box,,0,0.0,0,,8.0,729.0
The Cobbler,tt3203616,0.0,0.0,2014.0,the cobbler,,0,0.0,0,,5.8,64046.0
Crazy Beautiful You,tt4377918,0.0,0.0,2015.0,crazy beautiful you,,0,0.0,0,,6.9,1067.0
California Dreaming,tt0078928,0.0,0.0,1979.0,california dreaming,,0,0.0,0,,5.7,1012.0
The Angels Wash Their Faces,tt0031045,0.0,0.0,1939.0,the angels wash their faces,,0,0.0,0,,6.0,615.0
Beloved Enemy,tt0027345,0.0,0.0,1936.0,beloved enemy,,0,0.0,0,,6.3,418.0
Blue Collar Comedy Tour: One for the Road,tt0807745,0.0,0.0,2006.0,blue collar comedy tour: one for the road,,0,0.0,0,,7.3,1278.0
Carry On Cowboy,tt0059014,0.0,0.0,1966.0,carry on cowboy,,0,0.0,0,,6.2,3614.0
Chubasco,tt0062805,0.0,0.0,1967.0,chubasco,,0,0.0,0,,5.4,209.0
Dead End,tt2393817,0.0,0.0,2012.0,dead end,,0,0.0,0,,3.6,367.0
Dead on Course,tt0045331,0.0,0.0,1952.0,dead on course,,0,0.0,0,,5.3,353.0
Not So Dumb,tt0021189,0.0,0.0,1930.0,not so dumb,,0,0.0,0,,5.8,1177.0
Gidget Goes Hawaiian,tt0054923,0.0,0.0,1961.0,gidget goes hawaiian,,0,0.0,0,,5.7,1325.0
Heat Wave,tt1669560,0.0,0.0,2011.0,heat wave,,0,0.0,0,,6.2,458.0
Heat Wave,tt0099751,0.0,0.0,1990.0,heat wave,,0,0.0,0,,6.8,237.0
The House Across the Lake,tt0047067,0.0,0.0,1954.0,the house across the lake,,0,0.0,0,,6.0,917.0
Heaven Is a Playground,tt0104402,0.0,0.0,1991.0,heaven is a playground,,0,0.0,0,,5.9,389.0
Angel's Fall,tt0431259,0.0,0.0,2005.0,angel's fall,,0,0.0,0,,5.9,1073.0
Illegally Yours,tt0095357,0.0,0.0,1988.0,illegally yours,,0,0.0,0,,4.3,1322.0
Jailbait!,tt0226009,0.0,0.0,2000.0,jailbait!,,0,0.0,0,,4.5,822.0
Jailbait,tt0364435,0.0,0.0,2004.0,jailbait,,0,0.0,0,,5.8,452.0
Lady from Louisiana,tt0033808,0.0,0.0,1941.0,lady from louisiana,,0,0.0,0,,5.8,614.0
My Teacher's Wife,tt0112444,0.0,0.0,1999.0,my teacher's wife,,0,0.0,0,,5.5,2188.0
The Neighbors,tt2195490,0.0,0.0,2012.0,the neighbors,,0,0.0,0,,6.5,2029.0
Oliver's Story,tt0078024,0.0,0.0,1978.0,oliver's story,,0,0.0,0,,4.7,1124.0
Paid to Kill,tt0047325,0.0,0.0,1954.0,paid to kill,,0,0.0,0,,6.1,466.0
Patty Hearst,tt0095836,0.0,0.0,1988.0,patty hearst,,0,0.0,0,,6.3,2729.0
Picture Mommy Dead,tt0060831,0.0,0.0,1966.0,picture mommy dead,,0,0.0,0,,5.3,816.0
Platoon Leader,tt0095877,0.0,0.0,1988.0,platoon leader,,0,0.0,0,,5.3,2399.0
Shadow on the Wall,tt0042952,0.0,0.0,1950.0,shadow on the wall,,0,0.0,0,,6.7,1524.0
The Dark Knight,tt2258647,0.0,0.0,2011.0,the dark knight,,0,0.0,0,,2.1,246.0
Standoff,tt0119931,0.0,0.0,1998.0,standoff,,0,0.0,0,,5.0,567.0
Take Care,tt3120054,0.0,0.0,2014.0,take care,,0,0.0,0,,6.0,3450.0
That Gal...Who Was in That Thing: That Guy 2,tt4406298,0.0,0.0,2015.0,that gal...who was in that thing: that guy 2,,0,0.0,0,,7.3,548.0
The Case of the Stuttering Bishop,tt0028695,0.0,0.0,1937.0,the case of the stuttering bishop,,0,0.0,0,,6.2,616.0
The Case of the Velvet Claws,tt0027429,0.0,0.0,1936.0,the case of the velvet claws,,0,0.0,0,,6.0,693.0
The Discoverers,tt1715876,0.0,0.0,2014.0,the discoverers,,0,0.0,0,,5.6,585.0
The Gambler and the Lady,tt0044649,0.0,0.0,1952.0,the gambler and the lady,,0,0.0,0,,5.8,410.0
The Half-Breed,tt0006753,0.0,0.0,1916.0,the half-breed,,0,0.0,0,,6.6,276.0
The Hollow,tt0367854,1566995.1690821254,0.0,2004.0,the hollow,,0,0.0,0,,4.5,2359.0
Don't Let Him In,tt1400515,1686460.7775321333,0.0,2011.0,don't let him in,,0,0.0,0,,3.5,1938.0
The Life and Mind of Mark DeFriest,tt2766004,0.0,0.0,2014.0,the life and mind of mark defriest,,0,0.0,0,,7.3,333.0
They Rode West,tt0047575,0.0,0.0,1954.0,they rode west,,0,0.0,0,,6.0,776.0
Big and Little Wong Tin Bar,tt0124296,0.0,0.0,1962.0,big and little wong tin bar,,0,0.0,0,,5.6,221.0
Two of a Kind,tt0044159,0.0,0.0,1951.0,two of a kind,,0,0.0,0,,6.5,915.0
Hotel,tt2363178,0.0,0.0,2013.0,hotel,,0,0.0,0,,6.4,2656.0
Alphabet,tt3215346,0.0,0.0,2013.0,alphabet,,0,0.0,0,,7.4,876.0
The Tree,tt3826814,0.0,0.0,2014.0,the tree,,0,0.0,0,,6.2,136.0
A Fight for,tt4212378,0.0,0.0,2014.0,a fight for,,0,0.0,0,,5.3,12.0
Sailing to Paradise,tt3730228,0.0,0.0,2014.0,sailing to paradise,,0,0.0,0,,6.7,232.0
Dyke Hard,tt3570168,41453.309307467185,0.0,2015.0,dyke hard,,0,0.0,0,,4.6,440.0
The Strength of Water,tt1059233,0.0,0.0,2009.0,the strength of water,,0,0.0,0,,6.5,268.0
Other Girls,tt3720382,0.0,0.0,2015.0,other girls,,0,0.0,0,,6.0,269.0
A Bright Shining Lie,tt0126220,0.0,0.0,1998.0,a bright shining lie,,0,0.0,0,,6.4,1604.0
Grizzly,tt0074593,4359784.946236559,0.0,1976.0,grizzly,,0,0.0,0,,5.2,6596.0
Silent Sonata,tt1156528,2932975.2652732753,0.0,2011.0,silent sonata,,0,0.0,0,,6.9,327.0
Wolfsburg,tt0355029,6235113.253012048,0.0,2003.0,wolfsburg,,0,0.0,0,,7.2,1393.0
Ice Poison,tt3420534,0.0,0.0,2014.0,ice poison,,0,0.0,0,,6.5,308.0
Coast of Death,tt3103318,0.0,0.0,2013.0,coast of death,,0,0.0,0,,7.0,222.0
Bill Hicks: Sane Man,tt0287337,0.0,0.0,1989.0,bill hicks: sane man,,0,0.0,0,,8.3,2516.0
The Harry Hill Movie,tt3013528,0.0,0.0,2013.0,the harry hill movie,,0,0.0,0,,3.9,2498.0
The Wrecking Crew,tt1185418,0.0,0.0,2008.0,the wrecking crew,,0,0.0,0,,7.7,4042.0
Tribulation,tt0202236,0.0,0.0,2000.0,tribulation,,0,0.0,0,,4.7,1022.0
Who Saw Her Die?,tt0068367,7873009.708737863,0.0,1972.0,who saw her die?,,0,0.0,0,,6.4,3307.0
India's Daughter,tt4058426,0.0,0.0,2015.0,india's daughter,,0,0.0,0,,8.2,2263.0
Kill Speed,tt1027683,0.0,0.0,2010.0,kill speed,,0,0.0,0,,3.8,2042.0
8 Minutes Idle,tt1764285,569461.2933524108,0.0,2012.0,8 minutes idle,,0,0.0,0,,5.3,707.0
Absolute Aggression,tt0205722,0.0,0.0,2004.0,absolute aggression,,0,0.0,0,,3.2,173.0
Mr. Pip,tt1485749,0.0,0.0,2012.0,mr. pip,,0,0.0,0,,7.1,4540.0
Mega Piranha,tt1587807,4474288.236592364,0.0,2010.0,mega piranha,,0,0.0,0,,2.4,6061.0
Men in White,tt0156789,0.0,0.0,1998.0,men in white,,0,0.0,0,,2.8,1321.0
Black Field,tt1331297,0.0,0.0,2009.0,black field,,0,0.0,0,,6.4,729.0
Contract Killers,tt1001548,0.0,0.0,2008.0,contract killers,,0,0.0,0,,4.6,1349.0
Magnificent Presence,tt2281345,0.0,0.0,2012.0,magnificent presence,,0,0.0,0,,6.6,5667.0
The Mascot,tt0025477,0.0,0.0,1933.0,the mascot,,0,0.0,0,,7.7,1701.0
The Suspended Step of the Stork,tt0102439,0.0,0.0,1991.0,the suspended step of the stork,,0,0.0,0,,7.5,3064.0
Transmorphers,tt0960835,0.0,0.0,2007.0,transmorphers,,0,0.0,0,,1.7,4860.0
Through the Forest,tt0477404,0.0,0.0,2005.0,through the forest,,0,0.0,0,,6.6,223.0
Cardcaptor Sakura: The Sealed Card,tt0301083,0.0,0.0,2000.0,cardcaptor sakura: the sealed card,,0,0.0,0,,7.7,1916.0
The Linguists,tt1172995,0.0,0.0,2008.0,the linguists,,0,0.0,0,,7.2,268.0
Watch Me When I Kill,tt0076068,0.0,0.0,1977.0,watch me when i kill,,0,0.0,0,,5.9,1600.0
A Rumor Of War,tt0081443,0.0,0.0,1980.0,a rumor of war,,0,0.0,0,,6.6,379.0
Trackdown,tt0075344,0.0,0.0,1976.0,trackdown,,0,0.0,0,,6.1,699.0
Outrage,tt0070497,0.0,0.0,1973.0,outrage,,0,0.0,0,,7.1,363.0
Hell Is a City,tt0053900,0.0,0.0,1960.0,hell is a city,,0,0.0,0,,7.0,1688.0
The Crown Jewels,tt1815782,0.0,0.0,2011.0,the crown jewels,,0,0.0,0,,5.9,3040.0
Perfect Friday,tt0066212,0.0,0.0,1970.0,perfect friday,,0,0.0,0,,6.4,1277.0
Pieces of Dreams,tt0066222,0.0,0.0,1970.0,pieces of dreams,,0,0.0,0,,5.1,372.0
Devil's Angels,tt0061565,0.0,0.0,1967.0,devil's angels,,0,0.0,0,,5.0,622.0
The Time Guardian,tt0094152,0.0,0.0,1987.0,the time guardian,,0,0.0,0,,4.3,1289.0
Patrick,tt2147459,0.0,0.0,2013.0,patrick,,0,0.0,0,,4.9,4345.0
Ruby Red,tt2418558,0.0,0.0,2013.0,ruby red,,0,0.0,0,,6.0,9021.0
The Coconut Revolution,tt0479000,0.0,0.0,2000.0,the coconut revolution,,0,0.0,0,,8.3,218.0
Poltergeist,tt1029360,48362194.19204505,131874022.83220658,2015.0,poltergeist,,0,0.0,0,,4.9,64031.0
Pan,tt3332064,207266546.5373359,177404024.68086916,2015.0,pan,,0,0.0,0,,5.7,68953.0
While We're Young,tt1791682,13817769.769155728,10484212.085692255,2015.0,while we're young,,0,0.0,0,,6.3,55363.0
Michael Laudrup: A Football Player,tt0378357,0.0,0.0,1993.0,michael laudrup: a football player,,0,0.0,0,,6.7,169.0
Among the Living,tt0033337,0.0,0.0,1941.0,among the living,,0,0.0,0,,6.4,928.0
The Pentagon Papers,tt0330760,0.0,0.0,2003.0,the pentagon papers,,0,0.0,0,,6.5,1587.0
The Boy,tt2443822,0.0,0.0,2015.0,the boy,,0,0.0,0,,5.5,5900.0
Nice People,tt4365412,0.0,0.0,2015.0,nice people,,0,0.0,0,,7.5,1548.0
The Circle,tt2122313,0.0,0.0,2015.0,the circle,,0,0.0,0,,5.8,2773.0
Baby Snakes,tt0078820,0.0,0.0,1979.0,baby snakes,,0,0.0,0,,8.0,966.0
Suite Française,tt0900387,20678997.653939,12551760.053585393,2014.0,suite française,,0,0.0,0,,7.0,30083.0
The Concert for Bangladesh,tt0158560,0.0,0.0,1972.0,the concert for bangladesh,,0,0.0,0,,8.2,1722.0
Kitchen in Paris,tt3711466,0.0,0.0,2014.0,kitchen in paris,,0,0.0,0,,6.8,3052.0
I Walk Alone,tt0039482,0.0,0.0,1948.0,i walk alone,,0,0.0,0,,7.0,3877.0
Too Late for Tears,tt0041968,0.0,0.0,1949.0,too late for tears,,0,0.0,0,,7.3,6372.0
Sitting Target,tt0069273,0.0,0.0,1972.0,sitting target,,0,0.0,0,,6.6,1668.0
The Infinite Man,tt2553424,0.0,0.0,2014.0,the infinite man,,0,0.0,0,,6.2,2203.0
Insurgent,tt2908446,151995467.460713,407953348.84777224,2015.0,insurgent,,0,0.0,0,,6.2,267711.0
Dum Laga Ke Haisha,tt3495030,0.0,0.0,2015.0,dum laga ke haisha,,0,0.0,0,,7.4,22019.0
Simon & the Oaks,tt1375669,0.0,0.0,2011.0,simon & the oaks,,0,0.0,0,,6.5,3149.0
Big Game,tt2088003,11718098.670565434,10339498.8269695,2014.0,big game,,0,0.0,0,,5.4,36756.0
La vérité si je mens !,tt0120471,8139723.964868255,59940927.27728983,1997.0,la vérité si je mens !,,0,0.0,0,,6.4,5205.0
Laissons Lucie faire !,tt0235532,0.0,0.0,2000.0,laissons lucie faire !,,0,0.0,0,,5.6,280.0
Venus & Fleur,tt0364109,0.0,0.0,2004.0,venus & fleur,,0,0.0,0,,6.1,555.0
Fear Over the City,tt0073535,0.0,0.0,1975.0,fear over the city,,0,0.0,0,,6.9,4770.0
Berserk: The Golden Age Arc 2 - The Battle for Doldrey,tt2358911,0.0,0.0,2012.0,berserk: the golden age arc 2 - the battle for doldrey,,0,0.0,0,,7.7,12985.0
Berserk: The Golden Age Arc 1 - The Egg of the King,tt2210479,0.0,0.0,2012.0,berserk: the golden age arc 1 - the egg of the king,,0,0.0,0,,7.5,15554.0
Berserk: The Golden Age Arc 3 - The Advent,tt2358913,0.0,0.0,2013.0,berserk: the golden age arc 3 - the advent,,0,0.0,0,,7.9,12904.0
Hippocrates,tt2891070,0.0,0.0,2014.0,hippocrates,,0,0.0,0,,6.8,3666.0
The Tenant of Wildfell Hall,tt0115387,0.0,0.0,1997.0,the tenant of wildfell hall,,0,0.0,0,,7.3,3296.0
Glowing Stars,tt1286151,0.0,0.0,2009.0,glowing stars,,0,0.0,0,,6.2,2010.0
The Amazing Screw-On Head,tt0468445,0.0,0.0,2006.0,the amazing screw-on head,,0,0.0,0,,7.7,2245.0
Home,tt2224026,186539891.88360232,509697464.92426306,2015.0,home,,0,0.0,0,,6.5,119001.0
The Brave Little Toaster Goes to Mars,tt0147926,0.0,0.0,1998.0,the brave little toaster goes to mars,,0,0.0,0,,5.5,1932.0
Flying Home,tt2272918,0.0,0.0,2014.0,flying home,,0,0.0,0,,6.1,5245.0
The Detective 2,tt1534786,0.0,0.0,2011.0,the detective 2,,0,0.0,0,,5.6,604.0
Henry VIII and His Six Wives,tt0070170,0.0,0.0,1972.0,henry viii and his six wives,,0,0.0,0,,6.8,1144.0
I giorni contati,tt0136225,0.0,0.0,1963.0,i giorni contati,,0,0.0,0,,7.6,692.0
"Congratulations, It's a Boy!",tt0066942,0.0,0.0,1971.0,"congratulations, it's a boy!",,0,0.0,0,,5.7,150.0
Thief,tt0067849,0.0,0.0,1971.0,thief,,0,0.0,0,,6.3,202.0
The Hunt for the Unicorn Killer,tt0189593,0.0,0.0,1999.0,the hunt for the unicorn killer,,0,0.0,0,,6.2,811.0
Get Christie Love!,tt0071548,0.0,0.0,1974.0,get christie love!,,0,0.0,0,,5.4,414.0
Where the Lilies Bloom,tt0072401,0.0,0.0,1974.0,where the lilies bloom,,0,0.0,0,,7.2,1184.0
Shark Kill,tt0075205,0.0,0.0,1976.0,shark kill,,0,0.0,0,,3.9,146.0
21 Hours at Munich,tt0074085,0.0,0.0,1976.0,21 hours at munich,,0,0.0,0,,6.3,1338.0
One in a Million: The Ron LeFlore Story,tt0078035,0.0,0.0,1978.0,one in a million: the ron leflore story,,0,0.0,0,,6.8,247.0
Secrets of a Married Man,tt0088077,0.0,0.0,1984.0,secrets of a married man,,0,0.0,0,,5.5,188.0
Something Wicked,tt1327601,4135799.5307878004,0.0,2014.0,something wicked,,0,0.0,0,,4.6,1683.0
Midnight Special,tt2649554,24567956.507834986,8479059.666133674,2016.0,midnight special,,0,0.0,0,,6.6,86064.0
The Gunman,tt2515034,55271079.07662291,18853368.551913336,2015.0,the gunman,,0,0.0,0,,5.8,44659.0
The Disappearance of Eleanor Rigby: Her,tt3720788,0.0,0.0,2014.0,the disappearance of eleanor rigby: her,,0,0.0,0,,6.8,10035.0
The Disappearance of Eleanor Rigby: Him,tt1531924,0.0,0.0,2014.0,the disappearance of eleanor rigby: him,,0,0.0,0,,6.8,10660.0
The Color of Time,tt2133333,0.0,0.0,2012.0,the color of time,,0,0.0,0,,4.1,1620.0
Itinerary of a Spoiled Child,tt0095386,0.0,0.0,1988.0,itinerary of a spoiled child,,0,0.0,0,,6.9,3012.0
Escobar: Paradise Lost,tt2515030,23436197.341130868,5181230.3929822175,2014.0,escobar: paradise lost,,0,0.0,0,,6.5,24033.0
Joe Hill,tt0067276,0.0,0.0,1971.0,joe hill,,0,0.0,0,,7.2,982.0
Maid in Sweden,tt0064624,0.0,0.0,1971.0,maid in sweden,,0,0.0,0,,4.3,1652.0
The Corpse,tt0065595,0.0,0.0,1970.0,the corpse,,0,0.0,0,,5.2,1214.0
Face-Off,tt0068564,4877.714285714286,0.0,1971.0,face-off,,0,0.0,0,,5.5,268.0
Goodbye Uncle Tom,tt0180396,0.0,0.0,1971.0,goodbye uncle tom,,0,0.0,0,,6.5,2023.0
Baby,tt3848892,0.0,0.0,2015.0,baby,,0,0.0,0,,7.9,62559.0
The Circle,tt3148952,0.0,0.0,2014.0,the circle,,0,0.0,0,,7.3,1759.0
Southern Baptist Sissies,tt2729818,0.0,0.0,2013.0,southern baptist sissies,,0,0.0,0,,7.3,435.0
Vengeance Can Wait,tt1569488,0.0,0.0,2010.0,vengeance can wait,,0,0.0,0,,5.9,163.0
Boys,tt3318220,0.0,0.0,2014.0,boys,,0,0.0,0,,7.4,17301.0
Futuro Beach,tt2199543,0.0,0.0,2014.0,futuro beach,,0,0.0,0,,6.3,3555.0
Sal,tt1794943,0.0,0.0,2013.0,sal,,0,0.0,0,,4.5,574.0
Furious 7,tt2820852,262537625.61395884,2081300687.1418164,2015.0,furious 7,,0,0.0,0,,7.1,433290.0
Unfriended,tt3713166,1381776.9769155728,86889024.22233297,2015.0,unfriended,,0,0.0,0,,5.6,86132.0
Master of the Universe,tt3129484,0.0,0.0,2013.0,master of the universe,,0,0.0,0,,7.1,1228.0
Sadako 3D,tt1844025,0.0,0.0,2012.0,sadako 3d,,0,0.0,0,,3.7,1956.0
Backcountry,tt2944198,0.0,0.0,2015.0,backcountry,,0,0.0,0,,6.0,26475.0
The Garden of Sinners - Chapter 5: Paradox Spiral,tt1278060,0.0,0.0,2008.0,the garden of sinners - chapter 5: paradox spiral,,0,0.0,0,,7.9,2348.0
The No Mercy Man,tt0180872,0.0,0.0,1973.0,the no mercy man,,0,0.0,0,,4.6,217.0
Au Pair Girls,tt0068235,0.0,0.0,1972.0,au pair girls,,0,0.0,0,,4.9,1038.0
Popsy Pop,tt0065506,0.0,0.0,1971.0,popsy pop,,0,0.0,0,,4.4,165.0
The Happy Hooker,tt0073091,0.0,0.0,1975.0,the happy hooker,,0,0.0,0,,3.8,929.0
"Little Girl, Big Tease",tt0125837,0.0,0.0,1976.0,"little girl, big tease",,0,0.0,0,,5.1,117.0
Mako: The Jaws of Death,tt0074845,0.0,0.0,1976.0,mako: the jaws of death,,0,0.0,0,,4.3,1191.0
Delta Force 3: The Killing Game,tt0101702,0.0,0.0,1991.0,delta force 3: the killing game,,0,0.0,0,,3.4,1170.0
Slumber Party '57,tt0076726,0.0,0.0,1976.0,slumber party '57,,0,0.0,0,,4.1,236.0
Schizoid,tt0081459,0.0,0.0,1980.0,schizoid,,0,0.0,0,,5.1,2255.0
Operation Thunderbolt,tt0076398,0.0,0.0,1977.0,operation thunderbolt,,0,0.0,0,,6.5,1127.0
Muck,tt2207484,0.0,0.0,2015.0,muck,,0,0.0,0,,2.7,3182.0
We Are Still Here,tt3520418,0.0,0.0,2015.0,we are still here,,0,0.0,0,,5.7,20892.0
The Final Girls,tt2118624,0.0,0.0,2015.0,the final girls,,0,0.0,0,,6.5,56023.0
The Happy Hooker Goes To Washington,tt0076125,0.0,0.0,1977.0,the happy hooker goes to washington,,0,0.0,0,,3.6,737.0
Sam's Song,tt0064924,0.0,0.0,1969.0,sam's song,,0,0.0,0,,3.4,1033.0
Gas Pump Girls,tt0077597,0.0,0.0,1979.0,gas pump girls,,0,0.0,0,,4.8,1160.0
The Godsend,tt0080802,0.0,0.0,1980.0,the godsend,,0,0.0,0,,5.3,1486.0
Hot T-Shirts,tt0079309,0.0,0.0,1980.0,hot t-shirts,,0,0.0,0,,3.6,339.0
Lunar Cop,tt0113719,0.0,0.0,1995.0,lunar cop,,0,0.0,0,,4.4,560.0
Hospital Massacre,tt0082527,0.0,0.0,1981.0,hospital massacre,,0,0.0,0,,5.0,3807.0
Lemon Popsicle,tt0079118,0.0,0.0,1978.0,lemon popsicle,,0,0.0,0,,6.4,3991.0
New Year's Evil,tt0082806,0.0,0.0,1980.0,new year's evil,,0,0.0,0,,4.9,4349.0
Body and Soul,tt0082090,0.0,0.0,1981.0,body and soul,,0,0.0,0,,4.7,449.0
A Man Called Sarge,tt0100100,0.0,0.0,1990.0,a man called sarge,,0,0.0,0,,4.4,595.0
"Nana, the True Key of Pleasure",tt0084387,0.0,0.0,1983.0,"nana, the true key of pleasure",,0,0.0,0,,4.5,826.0
Bolero,tt0086987,22238746.327130266,28322253.87079334,1984.0,bolero,,0,0.0,0,,3.0,6353.0
Ghosts Can't Do It,tt0099656,0.0,66907.5907590759,1989.0,ghosts can't do it,,0,0.0,0,,2.2,3114.0
Robotech: The Movie,tt0091862,0.0,0.0,1986.0,robotech: the movie,,0,0.0,0,,6.2,489.0
Chain of Command,tt0207377,0.0,0.0,2000.0,chain of command,,0,0.0,0,,4.6,977.0
The Fruit Machine,tt0095183,0.0,0.0,1988.0,the fruit machine,,0,0.0,0,,6.3,640.0
The Whisperer in Darkness,tt1498878,0.0,0.0,2011.0,the whisperer in darkness,,0,0.0,0,,6.5,3934.0
Mata Hari,tt0089565,0.0,0.0,1985.0,mata hari,,0,0.0,0,,4.1,1221.0
Beauty and the Beast,tt0092626,0.0,0.0,1987.0,beauty and the beast,,0,0.0,0,,5.8,821.0
Sleeping Beauty,tt0093993,0.0,0.0,1987.0,sleeping beauty,,0,0.0,0,,5.7,632.0
Crack House,tt0097119,0.0,0.0,1989.0,crack house,,0,0.0,0,,5.5,595.0
The Fourth War,tt0099606,0.0,3322258.466007843,1990.0,the fourth war,,0,0.0,0,,5.5,2219.0
River of Death,tt0098205,0.0,0.0,1989.0,river of death,,0,0.0,0,,4.5,1728.0
Wild 90,tt0062492,0.0,0.0,1968.0,wild 90,,0,0.0,0,,3.5,154.0
Maidstone,tt0064625,0.0,0.0,1970.0,maidstone,,0,0.0,0,,4.7,302.0
Midnight Ride,tt0100148,0.0,0.0,1990.0,midnight ride,,0,0.0,0,,5.0,1273.0
Street Knight,tt0108234,0.0,1910.3185434173668,1993.0,street knight,,0,0.0,0,,5.3,988.0
The Stud,tt0078333,0.0,0.0,1978.0,the stud,,0,0.0,0,,4.3,1249.0
The Naked Cage,tt0091603,0.0,0.0,1986.0,the naked cage,,0,0.0,0,,5.3,1128.0
No Place to Hide,tt0066156,0.0,0.0,1970.0,no place to hide,,0,0.0,0,,4.0,937.0
Rescue Me,tt0107949,0.0,0.0,1993.0,rescue me,,0,0.0,0,,5.0,1007.0
Dancers,tt0092822,0.0,0.0,1987.0,dancers,,0,0.0,0,,4.6,377.0
Fifty/Fifty,tt0106902,0.0,0.0,1992.0,fifty/fifty,,0,0.0,0,,5.7,963.0
When the Whales Came,tt0098638,0.0,0.0,1989.0,when the whales came,,0,0.0,0,,6.2,480.0
Spring,tt3395184,0.0,68888.6341844888,2014.0,spring,,0,0.0,0,,6.7,33363.0
Power Rangers,tt4475970,0.0,0.0,2015.0,power rangers,,0,0.0,0,,7.6,3831.0
Julie Darling,tt0084182,6626516.853932584,0.0,1983.0,julie darling,,0,0.0,0,,6.0,983.0
The Birthday Party,tt0062732,0.0,0.0,1968.0,the birthday party,,0,0.0,0,,6.4,1313.0
Not My Type,tt3489470,0.0,0.0,2014.0,not my type,,0,0.0,0,,6.5,2213.0
Mall,tt1925466,0.0,0.0,2014.0,mall,,0,0.0,0,,4.9,1608.0
Brothers on the Line,tt1344811,0.0,0.0,2012.0,brothers on the line,,0,0.0,0,,8.0,74.0
Beat the Drum,tt0387057,3552771.0843373495,0.0,2003.0,beat the drum,,0,0.0,0,,7.1,731.0
Severe Clear,tt0494826,0.0,0.0,2010.0,severe clear,,0,0.0,0,,6.6,607.0
"Guru, The Mad Monk",tt0067169,0.0,0.0,1970.0,"guru, the mad monk",,0,0.0,0,,3.6,711.0
Monaco Forever,tt0087739,0.0,0.0,1984.0,monaco forever,,0,0.0,0,,3.6,897.0
Cymbeline,tt3093522,0.0,0.0,2014.0,cymbeline,,0,0.0,0,,3.7,4395.0
Gorilla Bathes at Noon,tt0107037,0.0,0.0,1993.0,gorilla bathes at noon,,0,0.0,0,,5.6,260.0
Trapped in Space,tt0108380,0.0,0.0,1994.0,trapped in space,,0,0.0,0,,4.8,536.0
Doppelgänger Paul,tt2043832,0.0,0.0,2012.0,doppelgänger paul,,0,0.0,0,,7.8,51.0
Spiders 2: Breeding Ground,tt0282179,0.0,0.0,2001.0,spiders 2: breeding ground,,0,0.0,0,,3.3,1839.0
McCinsey's Island,tt0119639,0.0,0.0,1998.0,mccinsey's island,,0,0.0,0,,3.3,799.0
The Last Chase,tt0082642,0.0,0.0,1981.0,the last chase,,0,0.0,0,,4.4,1296.0
Petals on the Wind,tt3496892,0.0,0.0,2014.0,petals on the wind,,0,0.0,0,,6.0,4945.0
Mr. Troop Mom,tt1389781,0.0,0.0,2009.0,mr. troop mom,,0,0.0,0,,4.4,968.0
Balloon Farm,tt0134304,0.0,0.0,1999.0,balloon farm,,0,0.0,0,,5.3,400.0
